Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_length,Min_pkts_length,Max_pkts_length,StDev_pkts_length,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.054756,0.0054756,6e-06,0.040417,0.013698506679561828,924.0,54.0,1474.0,656.5905201197403,0.3,870.0,0.0,1420.0,656.5905201197403,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.050444,0.0050444,9e-06,0.027386,0.010911988756001864,984.3,54.0,1474.0,651.0593162940942,0.3,930.3,0.0,1420.0,651.0593162940942,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.049468,0.0049468,3.1e-05,0.024384,0.008237517497873846,743.6,54.0,1474.0,686.3085150118551,0.4,689.6,0.0,1420.0,686.3085150118551,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.050038,0.0050038,6e-06,0.027007,0.011025976360143552,1006.0,54.0,1474.0,662.2486944746161,0.3,952.0,0.0,1420.0,662.2486944746161,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.077966,0.0077966,6e-06,0.036828,0.014038787843368497,881.3,54.0,1474.0,619.6350269849718,0.3,827.3,0.0,1420.0,619.6350269849718,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,25.238649,2.5238649,0.000135,20.949746,6.913967638269107,327.9,54.0,597.0,283.6619466900698,0.5,273.9,0.0,543.0,283.6619466900698,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.868624,0.0868624,0.000167,0.397238,0.1642411612886503,327.9,54.0,597.0,283.6619466900698,0.5,273.9,0.0,543.0,283.6619466900698,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,13.273664,1.3273664,4.1e-05,11.592166,3.8158353303577943,415.0,54.0,1474.0,458.5840526373909,0.5,361.0,0.0,1420.0,458.5840526373909,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.003907,0.0003907,7e-06,0.003728,0.0012352495137060817,641.3,54.0,1474.0,685.2814588019858,0.5,587.3,0.0,1420.0,685.2814588019858,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.007642,0.0007642,1.6e-05,0.006573,0.0021539487833073263,648.9,54.0,1474.0,672.9062094130702,0.5,594.9,0.0,1420.0,672.9062094130702,0.0,1.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001754,0.0001754,6e-06,0.001614,0.0005322761136018702,1006.0,54.0,1474.0,669.6068498255773,0.3,952.0,0.0,1420.0,669.6068498255773,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.002471,0.0002471,5e-06,0.001537,0.0005503394659460448,918.3,54.0,1474.0,658.846137829868,0.3,864.3,0.0,1420.0,658.846137829868,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,3.050474,0.3050474,6e-06,2.007954,0.653047226928327,366.9,54.0,1111.0,364.91047608359446,0.5,312.9,0.0,1057.0,364.91047608359446,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.434853,0.0434853,4.1e-05,0.282018,0.0946683504847317,327.3,54.0,597.0,284.29720364435525,0.5,273.3,0.0,543.0,284.29720364435525,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.788846,0.0788846,4.3e-05,0.331933,0.12748200265832735,414.4,54.0,1474.0,459.1037645964871,0.5,360.4,0.0,1420.0,459.1037645964871,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.011691,0.0011691,8e-06,0.00925,0.0030766107569856803,679.7,54.0,1474.0,682.9725958387105,0.5,625.7,0.0,1420.0,682.9725958387105,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.126328,0.0126328,1e-05,0.117017,0.03866251441031452,736.0,54.0,1474.0,719.193993300834,0.5,682.0,0.0,1420.0,719.193993300834,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.000127,1.27e-05,8e-06,2.2e-05,6.808899405271832e-06,722.0,54.0,1474.0,709.0651121958641,0.5,668.0,0.0,1420.0,709.0651121958641,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.009128,0.0009128,6e-06,0.005426,0.0019313980543752354,918.9,54.0,1474.0,648.8078726060247,0.3,864.9,0.0,1420.0,648.8078726060247,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.029474,0.0029474,1.2e-05,0.026496,0.008733651390518809,787.2,54.0,1474.0,678.3895635989693,0.4,733.2,0.0,1420.0,678.3895635989693,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.094565,0.0094565,6e-06,0.05476,0.020785651576134063,864.0,54.0,1474.0,699.475994346244,0.4,810.0,0.0,1420.0,699.475994346244,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.001653,0.0001653,6e-06,0.001107,0.0003767880704056327,999.0,54.0,1474.0,664.5173687220924,0.3,945.0,0.0,1420.0,664.5173687220924,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.013842,0.0013842,8e-06,0.007695,0.0025440953205412725,761.3,54.0,1474.0,662.3198371381206,0.4,707.3,0.0,1420.0,662.3198371381206,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.085102,0.0085102,6e-06,0.038897,0.016703887262982962,857.0,54.0,1474.0,693.798722012852,0.4,803.0,0.0,1420.0,693.798722012852,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.012209,0.0012209,8e-06,0.006903,0.00248585860977204,776.9,54.0,1474.0,668.8996686100738,0.4,722.9,0.0,1420.0,668.8996686100738,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.014779,0.0014779,1e-05,0.007242,0.0029368557780577362,918.9,54.0,1474.0,647.1274045949358,0.3,864.9,0.0,1420.0,647.1274045949358,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.074223,0.0074223,1e-05,0.040055,0.013786388704080558,774.6,54.0,1474.0,679.639806564232,0.4,720.6,0.0,1420.0,679.639806564232,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.022402,0.0022402,9e-06,0.012504,0.004490843223840163,871.0,54.0,1474.0,705.0303381967175,0.4,817.0,0.0,1420.0,705.0303381967175,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.068121,0.0068121,8e-06,0.060234,0.019872471920976513,857.0,54.0,1474.0,693.798722012852,0.4,803.0,0.0,1420.0,693.798722012852,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.002763,0.0002763,6e-06,0.001952,0.000634888179130782,677.9,54.0,1474.0,689.643458607417,0.4,623.9,0.0,1420.0,689.643458607417,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.090430,0.009043,6e-06,0.046151,0.01838591357383267,796.0,54.0,1474.0,662.4835427725315,0.4,742.0,0.0,1420.0,662.4835427725315,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.004350,0.000435,9e-06,0.003346,0.0010883625315123633,918.3,54.0,1474.0,651.3664355286763,0.3,864.3,0.0,1420.0,651.3664355286763,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.079312,0.0079312,1.1e-05,0.069667,0.02290294520422598,791.5,54.0,1474.0,682.4513413667918,0.4,737.5,0.0,1420.0,682.4513413667918,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.014498,0.0014498,1.3e-05,0.010678,0.003490170069081321,992.0,54.0,1474.0,650.9958183856141,0.3,938.0,0.0,1420.0,650.9958183856141,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.082303,0.0082303,1.4e-05,0.038587,0.013275458841201853,832.0,54.0,1474.0,681.9058260167276,0.4,778.0,0.0,1420.0,681.9058260167276,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.012802,0.0012802,8e-06,0.010424,0.0034273067455040814,871.0,54.0,1474.0,705.0303381967175,0.4,817.0,0.0,1420.0,705.0303381967175,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.088453,0.0088453,7e-06,0.078015,0.025706708416503098,911.9,54.0,1474.0,641.6524587171608,0.3,857.9,0.0,1420.0,641.6524587171608,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.019526,0.0019526,1.2e-05,0.013381,0.004386296134300302,911.3,54.0,1474.0,643.3865349331872,0.3,857.3,0.0,1420.0,643.3865349331872,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.010791,0.0010791,6e-06,0.006081,0.0023281670902235516,705.0,54.0,1474.0,680.1700767700188,0.4,651.0,0.0,1420.0,680.1700767700188,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.002660,0.000266,8e-06,0.001533,0.000509413170008175,918.9,54.0,1474.0,650.4839992907845,0.3,864.9,0.0,1420.0,650.4839992907845,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.020039,0.0020039,7e-06,0.018954,0.006280151393698864,999.0,54.0,1474.0,660.4081229731271,0.3,945.0,0.0,1420.0,660.4081229731271,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.073622,0.0073622,8e-06,0.042948,0.015465428071813739,762.6,54.0,1474.0,685.0674257164602,0.4,708.6,0.0,1420.0,685.0674257164602,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.002150,0.000215,7e-06,0.000869,0.0003091781219800507,918.9,54.0,1474.0,648.8078726060247,0.3,864.9,0.0,1420.0,648.8078726060247,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.093900,0.00939,5e-06,0.086186,0.02846670765121952,864.0,54.0,1474.0,690.764471839393,0.3,810.0,0.0,1420.0,690.764471839393,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.009602,0.0009602,1.2e-05,0.004041,0.0015841453093422683,678.6,54.0,1474.0,661.5522487134162,0.4,624.6,0.0,1420.0,661.5522487134162,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.070815,0.0070815,7e-06,0.037383,0.015050256683857588,864.0,54.0,1474.0,698.6972003506081,0.4,810.0,0.0,1420.0,698.6972003506081,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.005171,0.0005171,7e-06,0.004446,0.0014583735899205586,946.9,54.0,1474.0,670.2056815303459,0.3,892.9,0.0,1420.0,670.2056815303459,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.078667,0.0078667,6e-06,0.037284,0.014032227681107673,815.3,54.0,1474.0,671.9103858898645,0.4,761.3,0.0,1420.0,671.9103858898645,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.012978,0.0012978,7e-06,0.009528,0.003133275442727626,864.0,54.0,1474.0,700.2539221993374,0.4,810.0,0.0,1420.0,700.2539221993374,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.079791,0.0079791,7e-06,0.038075,0.015472276965592363,790.9,54.0,1474.0,681.5724384750963,0.4,736.9,0.0,1420.0,681.5724384750963,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.018858,0.0018858,1.1e-05,0.012445,0.004219983323426765,739.7,54.0,1474.0,691.7677918042858,0.4,685.7,0.0,1420.0,691.7677918042858,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.018287,0.0018287,6e-06,0.012317,0.004062046419123139,783.3,54.0,1474.0,674.8138920390487,0.4,729.3,0.0,1420.0,674.8138920390487,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.068108,0.0068108,1.5e-05,0.038232,0.012855062651647318,864.6,54.0,1474.0,697.9264845080589,0.4,810.6,0.0,1420.0,697.9264845080589,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.007713,0.0007713,6e-06,0.004777,0.001665379311148064,790.9,54.0,1474.0,685.5548361242398,0.4,736.9,0.0,1420.0,685.5548361242398,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.097358,0.0097358,5e-06,0.056171,0.019858241633583216,855.3,54.0,1474.0,678.663073009477,0.3,801.3,0.0,1420.0,678.663073009477,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.005795,0.0005795,5e-06,0.005115,0.0016870619760729335,722.0,54.0,1474.0,693.9708607395238,0.4,668.0,0.0,1420.0,693.9708607395238,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.051960,0.005196,1.1e-05,0.047202,0.015571559611997765,932.9,54.0,1474.0,658.5196276497763,0.3,878.9,0.0,1420.0,658.5196276497763,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.011256,0.0011256,1.1e-05,0.008729,0.0028341943299639845,850.0,54.0,1474.0,687.2036735123648,0.4,796.0,0.0,1420.0,687.2036735123648,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.062204,0.0062204,1.1e-05,0.038777,0.013738453107165224,744.9,54.0,1404.0,644.0373436377738,0.4,690.9,0.0,1350.0,644.0373436377738,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.019298,0.0019298,8e-06,0.012673,0.004232151692040875,1013.0,54.0,1474.0,663.1817247180444,0.3,959.0,0.0,1420.0,663.1817247180444,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.012647,0.0012647,6e-06,0.007234,0.0026288505937851325,769.9,54.0,1474.0,662.7599615748273,0.4,715.9,0.0,1420.0,662.7599615748273,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.047450,0.004745,6e-06,0.037181,0.01242498958528515,919.0,54.0,1474.0,664.5842476482738,0.3,865.0,0.0,1420.0,664.5842476482738,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.011507,0.0011507,7e-06,0.006713,0.0024807829969140343,911.3,54.0,1474.0,645.0767482331936,0.3,857.3,0.0,1420.0,645.0767482331936,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.076656,0.0076656,1e-05,0.063058,0.020731428134597964,864.6,54.0,1474.0,698.7061375618986,0.4,810.6,0.0,1420.0,698.7061375618986,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.006270,0.000627,7e-06,0.002518,0.0009208627747932913,764.7,54.0,1474.0,705.7135160011226,0.3,710.7,0.0,1420.0,705.7135160011226,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.094716,0.0094716,7e-06,0.085668,0.02831067795903164,900.9,54.0,1474.0,636.2292476423538,0.3,846.9,0.0,1420.0,636.2292476423538,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.009099,0.0009099,1.1e-05,0.005386,0.0017339040486716675,790.9,54.0,1474.0,680.7731633958554,0.4,736.9,0.0,1420.0,680.7731633958554,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.103851,0.0103851,6e-06,0.039314,0.016019833457311596,848.3,54.0,1404.0,684.3037093766675,0.4,794.3,0.0,1350.0,684.3037093766675,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.009207,0.0009207,8e-06,0.004924,0.001872319617479879,999.0,54.0,1474.0,656.273147739906,0.3,945.0,0.0,1420.0,656.273147739906,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.090920,0.009092,3.5e-05,0.039977,0.015998935158142383,568.9,54.0,1474.0,626.7610655850707,0.5,514.9,0.0,1420.0,626.7610655850707,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.017979,0.0017979,1.1e-05,0.012015,0.003938953414296747,992.0,54.0,1474.0,648.4819880990442,0.3,938.0,0.0,1420.0,648.4819880990442,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.095721,0.0095721,1.2e-05,0.086769,0.02859216282917401,871.0,54.0,1474.0,704.2576864251387,0.4,817.0,0.0,1420.0,704.2576864251387,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.014607,0.0014607,8e-06,0.010586,0.003457610338080334,911.9,54.0,1474.0,641.6524587171608,0.3,857.9,0.0,1420.0,641.6524587171608,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.007698,0.0007698,1e-05,0.002911,0.0010834338927687283,678.6,54.0,1474.0,648.2148477849678,0.4,624.6,0.0,1420.0,648.2148477849678,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.016527,0.0016527,1.2e-05,0.011679,0.00377738606711043,1006.0,54.0,1474.0,658.9520299519364,0.3,952.0,0.0,1420.0,658.9520299519364,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.039621,0.0039621,5e-06,0.037247,0.01232804283939669,722.0,54.0,1474.0,697.3569148339081,0.4,668.0,0.0,1420.0,697.3569148339081,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.079736,0.0079736,1.4e-05,0.049273,0.016492090036674484,770.2,54.0,1474.0,663.7946134828821,0.4,716.2,0.0,1420.0,663.7946134828821,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000125,1.25e-05,6e-06,3.7e-05,1.0252370999486465e-05,1048.0,54.0,1474.0,685.9251659863,0.3,994.0,0.0,1420.0,685.9251659863,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.093869,0.0093869,1.2e-05,0.05042,0.019353251745148955,808.0,54.0,1474.0,674.1776884142307,0.4,754.0,0.0,1420.0,674.1776884142307,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.025082,0.0025082,1e-05,0.011676,0.004175790866543859,666.6,54.0,1474.0,656.0171406974736,0.4,612.6,0.0,1420.0,656.0171406974736,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.083352,0.0083352,1e-05,0.037876,0.016196479030949906,797.9,54.0,1474.0,688.8890331541068,0.4,743.9,0.0,1420.0,688.8890331541068,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.010608,0.0010608,6e-06,0.008322,0.002743764840506562,985.0,54.0,1474.0,649.7939844460105,0.3,931.0,0.0,1420.0,649.7939844460105,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.099931,0.0099931,7e-06,0.056819,0.020894633671777494,855.3,54.0,1404.0,690.1571560159324,0.4,801.3,0.0,1350.0,690.1571560159324,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.025298,0.0025298,1.1e-05,0.017652,0.005816151206864477,864.0,54.0,1474.0,700.2539221993374,0.4,810.0,0.0,1420.0,700.2539221993374,0.0,1.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.092743,0.0092743,9e-06,0.086075,0.028449234733898283,932.9,54.0,1474.0,658.5196276497763,0.3,878.9,0.0,1420.0,658.5196276497763,0.0,1.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.009977,0.0009977,1.2e-05,0.003843,0.0013579570235385868,769.9,54.0,1404.0,660.2909207311577,0.4,715.9,0.0,1350.0,660.2909207311577,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.142280,0.014228,6e-06,0.127415,0.042065237089087125,770.7,54.0,1474.0,642.1211464098241,0.3,716.7,0.0,1420.0,642.1211464098241,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.880439,0.0880439,1.6e-05,0.869513,0.2893944209919704,742.2,54.0,1474.0,647.8235013403643,0.4,688.2,0.0,1420.0,647.8235013403643,0.0,1.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.005868,0.0005868,7e-06,0.002451,0.0010501786752738793,999.0,54.0,1474.0,653.7796094845554,0.3,945.0,0.0,1420.0,653.7796094845554,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.125299,0.0125299,1.3e-05,0.068273,0.025910801219976024,878.0,54.0,1474.0,711.9956304485146,0.4,824.0,0.0,1420.0,711.9956304485146,0.0,1.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.036663,0.0036663,6e-06,0.035281,0.011705999156415483,918.9,54.0,1474.0,657.9737330116859,0.3,864.9,0.0,1420.0,657.9737330116859,0.0,1.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.025073,0.0025073,6e-06,0.022341,0.00738139088255805,853.3,54.0,1474.0,691.8529146831395,0.4,799.3,0.0,1420.0,691.8529146831395,0.0,1.0
